dataset\Actor_05\03-01-05-02-01-02-05.wav,4,dataset\Actor_05\03-01-05-02-01-02-05
dataset\Actor_05\03-01-05-02-02-01-05.wav,4,dataset\Actor_05\03-01-05-02-02-01-05
dataset\Actor_05\03-01-05-02-02-02-05.wav,4,dataset\Actor_05\03-01-05-02-02-02-05
dataset\Actor_05\03-01-06-01-01-01-05.wav,5,dataset\Actor_05\03-01-06-01-01-01-05
dataset\Actor_05\03-01-06-01-01-02-05.wav,5,dataset\Actor_05\03-01-06-01-01-02-05
dataset\Actor_05\03-01-06-01-02-01-05.wav,5,dataset\Actor_05\03-01-06-01-02-01-05
dataset\Actor_05\03-01-06-01-02-02-05.wav,5,dataset\Actor_05\03-01-06-01-02-02-05
dataset\Actor_05\03-01-06-02-01-01-05.wav,5,dataset\Actor_05\03-01-06-02-01-01-05
dataset\Actor_05\03-01-06-02-01-02-05.wav,5,dataset\Actor_05\03-01-06-02-01-02-05
dataset\Actor_05\03-01-06-02-02-01-05.wav,5,dataset\Actor_05\03-01-06-02-02-01-05
dataset\Actor_05\03-01-06-02-02-02-05.wav,5,dataset\Actor_05\03-01-06-02-02-02-05
dataset\Actor_05\03-01-07-01-01-01-05.wav,6,dataset\Actor_05\03-01-07-01-01-01-05
dataset\Actor_05\03-01-07-01-01-02-05.wav,6,dataset\Actor_05\03-01-07-01-01-02-05
dataset\Actor_05\03-01-07-01-02-01-05.wav,6,dataset\Actor_05\03-01-07-01-02-01-05
dataset\Actor_05\03-01-07-01-02-02-05.wav,6,dataset\Actor_05\03-01-07-01-02-02-05
dataset\Actor_05\03-01-07-02-01-01-05.wav,6,dataset\Actor_05\03-01-07-02-01-01-05
dataset\Actor_05\03-01-07-02-01-02-05.wav,6,dataset\Actor_05\03-01-07-02-01-02-05
dataset\Actor_05\03-01-07-02-02-01-05.wav,6,dataset\Actor_05\03-01-07-02-02-01-05
dataset\Actor_05\03-01-07-02-02-02-05.wav,6,dataset\Actor_05\03-01-07-02-02-02-05
dataset\Actor_05\03-01-08-01-01-01-05.wav,7,dataset\Actor_05\03-01-08-01-01-01-05
dataset\Actor_05\03-01-08-01-01-02-05.wav,7,dataset\Actor_05\03-01-08-01-01-02-05
dataset\Actor_05\03-01-08-01-02-01-05.wav,7,dataset\Actor_05\03-01-08-01-02-01-05
dataset\Actor_05\03-01-08-01-02-02-05.wav,7,dataset\Actor_05\03-01-08-01-02-02-05
dataset\Actor_05\03-01-08-02-01-01-05.wav,7,dataset\Actor_05\03-01-08-02-01-01-05
dataset\Actor_05\03-01-08-02-01-02-05.wav,7,dataset\Actor_05\03-01-08-02-01-02-05
dataset\Actor_05\03-01-08-02-02-01-05.wav,7,dataset\Actor_05\03-01-08-02-02-01-05
dataset\Actor_05\03-01-08-02-02-02-05.wav,7,dataset\Actor_05\03-01-08-02-02-02-05
dataset\Actor_06\03-01-01-01-01-01-06.wav,0,dataset\Actor_06\03-01-01-01-01-01-06
dataset\Actor_06\03-01-01-01-01-02-06.wav,0,dataset\Actor_06\03-01-01-01-01-02-06
dataset\Actor_06\03-01-01-01-02-01-06.wav,0,dataset\Actor_06\03-01-01-01-02-01-06
dataset\Actor_06\03-01-01-01-02-02-06.wav,0,dataset\Actor_06\03-01-01-01-02-02-06
dataset\Actor_06\03-01-02-01-01-01-06.wav,1,dataset\Actor_06\03-01-02-01-01-01-06
dataset\Actor_06\03-01-02-01-01-02-06.wav,1,dataset\Actor_06\03-01-02-01-01-02-06
dataset\Actor_06\03-01-02-01-02-01-06.wav,1,dataset\Actor_06\03-01-02-01-02-01-06
dataset\Actor_06\03-01-02-01-02-02-06.wav,1,dataset\Actor_06\03-01-02-01-02-02-06
dataset\Actor_06\03-01-02-02-01-01-06.wav,1,dataset\Actor_06\03-01-02-02-01-01-06
dataset\Actor_06\03-01-02-02-01-02-06.wav,1,dataset\Actor_06\03-01-02-02-01-02-06
dataset\Actor_06\03-01-02-02-02-01-06.wav,1,dataset\Actor_06\03-01-02-02-02-01-06
dataset\Actor_06\03-01-02-02-02-02-06.wav,1,dataset\Actor_06\03-01-02-02-02-02-06
dataset\Actor_06\03-01-03-01-01-01-06.wav,2,dataset\Actor_06\03-01-03-01-01-01-06
dataset\Actor_06\03-01-03-01-01-02-06.wav,2,dataset\Actor_06\03-01-03-01-01-02-06
dataset\Actor_06\03-01-03-01-02-01-06.wav,2,dataset\Actor_06\03-01-03-01-02-01-06
dataset\Actor_06\03-01-03-01-02-02-06.wav,2,dataset\Actor_06\03-01-03-01-02-02-06
dataset\Actor_06\03-01-03-02-01-01-06.wav,2,dataset\Actor_06\03-01-03-02-01-01-06
dataset\Actor_06\03-01-03-02-01-02-06.wav,2,dataset\Actor_06\03-01-03-02-01-02-06
dataset\Actor_06\03-01-03-02-02-01-06.wav,2,dataset\Actor_06\03-01-03-02-02-01-06
dataset\Actor_06\03-01-03-02-02-02-06.wav,2,dataset\Actor_06\03-01-03-02-02-02-06
dataset\Actor_06\03-01-04-01-01-01-06.wav,3,dataset\Actor_06\03-01-04-01-01-01-06
dataset\Actor_06\03-01-04-01-01-02-06.wav,3,dataset\Actor_06\03-01-04-01-01-02-06
dataset\Actor_06\03-01-04-01-02-01-06.wav,3,dataset\Actor_06\03-01-04-01-02-01-06
dataset\Actor_06\03-01-04-01-02-02-06.wav,3,dataset\Actor_06\03-01-04-01-02-02-06
dataset\Actor_06\03-01-04-02-01-01-06.wav,3,dataset\Actor_06\03-01-04-02-01-01-06
dataset\Actor_06\03-01-04-02-01-02-06.wav,3,dataset\Actor_06\03-01-04-02-01-02-06
dataset\Actor_06\03-01-04-02-02-01-06.wav,3,dataset\Actor_06\03-01-04-02-02-01-06
dataset\Actor_06\03-01-04-02-02-02-06.wav,3,dataset\Actor_06\03-01-04-02-02-02-06
dataset\Actor_06\03-01-05-01-01-01-06.wav,4,dataset\Actor_06\03-01-05-01-01-01-06
dataset\Actor_06\03-01-05-01-01-02-06.wav,4,dataset\Actor_06\03-01-05-01-01-02-06
dataset\Actor_06\03-01-05-01-02-01-06.wav,4,dataset\Actor_06\03-01-05-01-02-01-06
dataset\Actor_06\03-01-05-01-02-02-06.wav,4,dataset\Actor_06\03-01-05-01-02-02-06
dataset\Actor_06\03-01-05-02-01-01-06.wav,4,dataset\Actor_06\03-01-05-02-01-01-06
dataset\Actor_06\03-01-05-02-01-02-06.wav,4,dataset\Actor_06\03-01-05-02-01-02-06
dataset\Actor_06\03-01-05-02-02-01-06.wav,4,dataset\Actor_06\03-01-05-02-02-01-06
dataset\Actor_06\03-01-05-02-02-02-06.wav,4,dataset\Actor_06\03-01-05-02-02-02-06
dataset\Actor_06\03-01-06-01-01-01-06.wav,5,dataset\Actor_06\03-01-06-01-01-01-06
dataset\Actor_06\03-01-06-01-01-02-06.wav,5,dataset\Actor_06\03-01-06-01-01-02-06
dataset\Actor_06\03-01-06-01-02-01-06.wav,5,dataset\Actor_06\03-01-06-01-02-01-06
dataset\Actor_06\03-01-06-01-02-02-06.wav,5,dataset\Actor_06\03-01-06-01-02-02-06
dataset\Actor_06\03-01-06-02-01-01-06.wav,5,dataset\Actor_06\03-01-06-02-01-01-06
dataset\Actor_06\03-01-06-02-01-02-06.wav,5,dataset\Actor_06\03-01-06-02-01-02-06
dataset\Actor_06\03-01-06-02-02-01-06.wav,5,dataset\Actor_06\03-01-06-02-02-01-06
dataset\Actor_06\03-01-06-02-02-02-06.wav,5,dataset\Actor_06\03-01-06-02-02-02-06
dataset\Actor_06\03-01-07-01-01-01-06.wav,6,dataset\Actor_06\03-01-07-01-01-01-06
dataset\Actor_06\03-01-07-01-01-02-06.wav,6,dataset\Actor_06\03-01-07-01-01-02-06
dataset\Actor_06\03-01-07-01-02-01-06.wav,6,dataset\Actor_06\03-01-07-01-02-01-06
dataset\Actor_06\03-01-07-01-02-02-06.wav,6,dataset\Actor_06\03-01-07-01-02-02-06
dataset\Actor_06\03-01-07-02-01-01-06.wav,6,dataset\Actor_06\03-01-07-02-01-01-06
dataset\Actor_06\03-01-07-02-01-02-06.wav,6,dataset\Actor_06\03-01-07-02-01-02-06
dataset\Actor_06\03-01-07-02-02-01-06.wav,6,dataset\Actor_06\03-01-07-02-02-01-06
dataset\Actor_06\03-01-07-02-02-02-06.wav,6,dataset\Actor_06\03-01-07-02-02-02-06
dataset\Actor_06\03-01-08-01-01-01-06.wav,7,dataset\Actor_06\03-01-08-01-01-01-06
dataset\Actor_06\03-01-08-01-01-02-06.wav,7,dataset\Actor_06\03-01-08-01-01-02-06
dataset\Actor_06\03-01-08-01-02-01-06.wav,7,dataset\Actor_06\03-01-08-01-02-01-06
dataset\Actor_06\03-01-08-01-02-02-06.wav,7,dataset\Actor_06\03-01-08-01-02-02-06
dataset\Actor_06\03-01-08-02-01-01-06.wav,7,dataset\Actor_06\03-01-08-02-01-01-06
dataset\Actor_06\03-01-08-02-01-02-06.wav,7,dataset\Actor_06\03-01-08-02-01-02-06
dataset\Actor_06\03-01-08-02-02-01-06.wav,7,dataset\Actor_06\03-01-08-02-02-01-06
dataset\Actor_06\03-01-08-02-02-02-06.wav,7,dataset\Actor_06\03-01-08-02-02-02-06
dataset\Actor_07\03-01-01-01-01-01-07.wav,0,dataset\Actor_07\03-01-01-01-01-01-07
dataset\Actor_07\03-01-01-01-01-02-07.wav,0,dataset\Actor_07\03-01-01-01-01-02-07
dataset\Actor_07\03-01-01-01-02-01-07.wav,0,dataset\Actor_07\03-01-01-01-02-01-07
dataset\Actor_07\03-01-01-01-02-02-07.wav,0,dataset\Actor_07\03-01-01-01-02-02-07
dataset\Actor_07\03-01-02-01-01-01-07.wav,1,dataset\Actor_07\03-01-02-01-01-01-07
dataset\Actor_07\03-01-02-01-01-02-07.wav,1,dataset\Actor_07\03-01-02-01-01-02-07
dataset\Actor_07\03-01-02-01-02-01-07.wav,1,dataset\Actor_07\03-01-02-01-02-01-07
dataset\Actor_07\03-01-02-01-02-02-07.wav,1,dataset\Actor_07\03-01-02-01-02-02-07
dataset\Actor_07\03-01-02-02-01-01-07.wav,1,dataset\Actor_07\03-01-02-02-01-01-07
dataset\Actor_07\03-01-02-02-01-02-07.wav,1,dataset\Actor_07\03-01-02-02-01-02-07
dataset\Actor_07\03-01-02-02-02-01-07.wav,1,dataset\Actor_07\03-01-02-02-02-01-07
dataset\Actor_07\03-01-02-02-02-02-07.wav,1,dataset\Actor_07\03-01-02-02-02-02-07
dataset\Actor_07\03-01-03-01-01-01-07.wav,2,dataset\Actor_07\03-01-03-01-01-01-07
dataset\Actor_07\03-01-03-01-01-02-07.wav,2,dataset\Actor_07\03-01-03-01-01-02-07
dataset\Actor_07\03-01-03-01-02-01-07.wav,2,dataset\Actor_07\03-01-03-01-02-01-07
dataset\Actor_07\03-01-03-01-02-02-07.wav,2,dataset\Actor_07\03-01-03-01-02-02-07
dataset\Actor_07\03-01-03-02-01-01-07.wav,2,dataset\Actor_07\03-01-03-02-01-01-07
dataset\Actor_07\03-01-03-02-01-02-07.wav,2,dataset\Actor_07\03-01-03-02-01-02-07
dataset\Actor_07\03-01-03-02-02-01-07.wav,2,dataset\Actor_07\03-01-03-02-02-01-07
dataset\Actor_07\03-01-03-02-02-02-07.wav,2,dataset\Actor_07\03-01-03-02-02-02-07
dataset\Actor_07\03-01-04-01-01-01-07.wav,3,dataset\Actor_07\03-01-04-01-01-01-07
dataset\Actor_07\03-01-04-01-01-02-07.wav,3,dataset\Actor_07\03-01-04-01-01-02-07
dataset\Actor_07\03-01-04-01-02-01-07.wav,3,dataset\Actor_07\03-01-04-01-02-01-07
dataset\Actor_07\03-01-04-01-02-02-07.wav,3,dataset\Actor_07\03-01-04-01-02-02-07
dataset\Actor_07\03-01-04-02-01-01-07.wav,3,dataset\Actor_07\03-01-04-02-01-01-07
dataset\Actor_07\03-01-04-02-01-02-07.wav,3,dataset\Actor_07\03-01-04-02-01-02-07
dataset\Actor_07\03-01-04-02-02-01-07.wav,3,dataset\Actor_07\03-01-04-02-02-01-07
dataset\Actor_07\03-01-04-02-02-02-07.wav,3,dataset\Actor_07\03-01-04-02-02-02-07
dataset\Actor_07\03-01-05-01-01-01-07.wav,4,dataset\Actor_07\03-01-05-01-01-01-07
dataset\Actor_07\03-01-05-01-01-02-07.wav,4,dataset\Actor_07\03-01-05-01-01-02-07
dataset\Actor_07\03-01-05-01-02-01-07.wav,4,dataset\Actor_07\03-01-05-01-02-01-07
dataset\Actor_07\03-01-05-01-02-02-07.wav,4,dataset\Actor_07\03-01-05-01-02-02-07
dataset\Actor_07\03-01-05-02-01-01-07.wav,4,dataset\Actor_07\03-01-05-02-01-01-07
dataset\Actor_07\03-01-05-02-01-02-07.wav,4,dataset\Actor_07\03-01-05-02-01-02-07
dataset\Actor_07\03-01-05-02-02-01-07.wav,4,dataset\Actor_07\03-01-05-02-02-01-07
dataset\Actor_07\03-01-05-02-02-02-07.wav,4,dataset\Actor_07\03-01-05-02-02-02-07
dataset\Actor_07\03-01-06-01-01-01-07.wav,5,dataset\Actor_07\03-01-06-01-01-01-07
dataset\Actor_07\03-01-06-01-01-02-07.wav,5,dataset\Actor_07\03-01-06-01-01-02-07
dataset\Actor_07\03-01-06-01-02-01-07.wav,5,dataset\Actor_07\03-01-06-01-02-01-07
dataset\Actor_07\03-01-06-01-02-02-07.wav,5,dataset\Actor_07\03-01-06-01-02-02-07
dataset\Actor_07\03-01-06-02-01-01-07.wav,5,dataset\Actor_07\03-01-06-02-01-01-07
dataset\Actor_07\03-01-06-02-01-02-07.wav,5,dataset\Actor_07\03-01-06-02-01-02-07
dataset\Actor_07\03-01-06-02-02-01-07.wav,5,dataset\Actor_07\03-01-06-02-02-01-07
dataset\Actor_07\03-01-06-02-02-02-07.wav,5,dataset\Actor_07\03-01-06-02-02-02-07
dataset\Actor_07\03-01-07-01-01-01-07.wav,6,dataset\Actor_07\03-01-07-01-01-01-07
dataset\Actor_07\03-01-07-01-01-02-07.wav,6,dataset\Actor_07\03-01-07-01-01-02-07
dataset\Actor_07\03-01-07-01-02-01-07.wav,6,dataset\Actor_07\03-01-07-01-02-01-07
dataset\Actor_07\03-01-07-01-02-02-07.wav,6,dataset\Actor_07\03-01-07-01-02-02-07
dataset\Actor_07\03-01-07-02-01-01-07.wav,6,dataset\Actor_07\03-01-07-02-01-01-07
dataset\Actor_07\03-01-07-02-01-02-07.wav,6,dataset\Actor_07\03-01-07-02-01-02-07
dataset\Actor_07\03-01-07-02-02-01-07.wav,6,dataset\Actor_07\03-01-07-02-02-01-07
dataset\Actor_07\03-01-07-02-02-02-07.wav,6,dataset\Actor_07\03-01-07-02-02-02-07
dataset\Actor_07\03-01-08-01-01-01-07.wav,7,dataset\Actor_07\03-01-08-01-01-01-07
dataset\Actor_07\03-01-08-01-01-02-07.wav,7,dataset\Actor_07\03-01-08-01-01-02-07
dataset\Actor_07\03-01-08-01-02-01-07.wav,7,dataset\Actor_07\03-01-08-01-02-01-07
dataset\Actor_07\03-01-08-01-02-02-07.wav,7,dataset\Actor_07\03-01-08-01-02-02-07
dataset\Actor_07\03-01-08-02-01-01-07.wav,7,dataset\Actor_07\03-01-08-02-01-01-07
dataset\Actor_07\03-01-08-02-01-02-07.wav,7,dataset\Actor_07\03-01-08-02-01-02-07
dataset\Actor_07\03-01-08-02-02-01-07.wav,7,dataset\Actor_07\03-01-08-02-02-01-07
dataset\Actor_07\03-01-08-02-02-02-07.wav,7,dataset\Actor_07\03-01-08-02-02-02-07
dataset\Actor_08\03-01-01-01-01-01-08.wav,0,dataset\Actor_08\03-01-01-01-01-01-08
dataset\Actor_08\03-01-01-01-01-02-08.wav,0,dataset\Actor_08\03-01-01-01-01-02-08
dataset\Actor_08\03-01-01-01-02-01-08.wav,0,dataset\Actor_08\03-01-01-01-02-01-08
dataset\Actor_08\03-01-01-01-02-02-08.wav,0,dataset\Actor_08\03-01-01-01-02-02-08
dataset\Actor_08\03-01-02-01-01-01-08.wav,1,dataset\Actor_08\03-01-02-01-01-01-08
dataset\Actor_08\03-01-02-01-01-02-08.wav,1,dataset\Actor_08\03-01-02-01-01-02-08
dataset\Actor_08\03-01-02-01-02-01-08.wav,1,dataset\Actor_08\03-01-02-01-02-01-08
dataset\Actor_08\03-01-02-01-02-02-08.wav,1,dataset\Actor_08\03-01-02-01-02-02-08
dataset\Actor_08\03-01-02-02-01-01-08.wav,1,dataset\Actor_08\03-01-02-02-01-01-08
dataset\Actor_08\03-01-02-02-01-02-08.wav,1,dataset\Actor_08\03-01-02-02-01-02-08
dataset\Actor_08\03-01-02-02-02-01-08.wav,1,dataset\Actor_08\03-01-02-02-02-01-08
dataset\Actor_08\03-01-02-02-02-02-08.wav,1,dataset\Actor_08\03-01-02-02-02-02-08
dataset\Actor_08\03-01-03-01-01-01-08.wav,2,dataset\Actor_08\03-01-03-01-01-01-08
dataset\Actor_08\03-01-03-01-01-02-08.wav,2,dataset\Actor_08\03-01-03-01-01-02-08
dataset\Actor_08\03-01-03-01-02-01-08.wav,2,dataset\Actor_08\03-01-03-01-02-01-08
dataset\Actor_08\03-01-03-01-02-02-08.wav,2,dataset\Actor_08\03-01-03-01-02-02-08
dataset\Actor_08\03-01-03-02-01-01-08.wav,2,dataset\Actor_08\03-01-03-02-01-01-08
dataset\Actor_08\03-01-03-02-01-02-08.wav,2,dataset\Actor_08\03-01-03-02-01-02-08
dataset\Actor_08\03-01-03-02-02-01-08.wav,2,dataset\Actor_08\03-01-03-02-02-01-08
dataset\Actor_08\03-01-03-02-02-02-08.wav,2,dataset\Actor_08\03-01-03-02-02-02-08
dataset\Actor_08\03-01-04-01-01-01-08.wav,3,dataset\Actor_08\03-01-04-01-01-01-08
dataset\Actor_08\03-01-04-01-01-02-08.wav,3,dataset\Actor_08\03-01-04-01-01-02-08
dataset\Actor_08\03-01-04-01-02-01-08.wav,3,dataset\Actor_08\03-01-04-01-02-01-08
dataset\Actor_08\03-01-04-01-02-02-08.wav,3,dataset\Actor_08\03-01-04-01-02-02-08
dataset\Actor_08\03-01-04-02-01-01-08.wav,3,dataset\Actor_08\03-01-04-02-01-01-08
dataset\Actor_08\03-01-04-02-01-02-08.wav,3,dataset\Actor_08\03-01-04-02-01-02-08
dataset\Actor_08\03-01-04-02-02-01-08.wav,3,dataset\Actor_08\03-01-04-02-02-01-08
dataset\Actor_08\03-01-04-02-02-02-08.wav,3,dataset\Actor_08\03-01-04-02-02-02-08
dataset\Actor_08\03-01-05-01-01-01-08.wav,4,dataset\Actor_08\03-01-05-01-01-01-08
dataset\Actor_08\03-01-05-01-01-02-08.wav,4,dataset\Actor_08\03-01-05-01-01-02-08
dataset\Actor_08\03-01-05-01-02-01-08.wav,4,dataset\Actor_08\03-01-05-01-02-01-08
dataset\Actor_08\03-01-05-01-02-02-08.wav,4,dataset\Actor_08\03-01-05-01-02-02-08
dataset\Actor_08\03-01-05-02-01-01-08.wav,4,dataset\Actor_08\03-01-05-02-01-01-08
dataset\Actor_08\03-01-05-02-01-02-08.wav,4,dataset\Actor_08\03-01-05-02-01-02-08
dataset\Actor_08\03-01-05-02-02-01-08.wav,4,dataset\Actor_08\03-01-05-02-02-01-08
dataset\Actor_08\03-01-05-02-02-02-08.wav,4,dataset\Actor_08\03-01-05-02-02-02-08
dataset\Actor_08\03-01-06-01-01-01-08.wav,5,dataset\Actor_08\03-01-06-01-01-01-08
dataset\Actor_08\03-01-06-01-01-02-08.wav,5,dataset\Actor_08\03-01-06-01-01-02-08
dataset\Actor_08\03-01-06-01-02-01-08.wav,5,dataset\Actor_08\03-01-06-01-02-01-08
dataset\Actor_08\03-01-06-01-02-02-08.wav,5,dataset\Actor_08\03-01-06-01-02-02-08
dataset\Actor_08\03-01-06-02-01-01-08.wav,5,dataset\Actor_08\03-01-06-02-01-01-08
dataset\Actor_08\03-01-06-02-01-02-08.wav,5,dataset\Actor_08\03-01-06-02-01-02-08
dataset\Actor_08\03-01-06-02-02-01-08.wav,5,dataset\Actor_08\03-01-06-02-02-01-08
dataset\Actor_08\03-01-06-02-02-02-08.wav,5,dataset\Actor_08\03-01-06-02-02-02-08
dataset\Actor_08\03-01-07-01-01-01-08.wav,6,dataset\Actor_08\03-01-07-01-01-01-08
dataset\Actor_08\03-01-07-01-01-02-08.wav,6,dataset\Actor_08\03-01-07-01-01-02-08
dataset\Actor_08\03-01-07-01-02-01-08.wav,6,dataset\Actor_08\03-01-07-01-02-01-08
dataset\Actor_08\03-01-07-01-02-02-08.wav,6,dataset\Actor_08\03-01-07-01-02-02-08
dataset\Actor_08\03-01-07-02-01-01-08.wav,6,dataset\Actor_08\03-01-07-02-01-01-08
dataset\Actor_08\03-01-07-02-01-02-08.wav,6,dataset\Actor_08\03-01-07-02-01-02-08
dataset\Actor_08\03-01-07-02-02-01-08.wav,6,dataset\Actor_08\03-01-07-02-02-01-08
dataset\Actor_08\03-01-07-02-02-02-08.wav,6,dataset\Actor_08\03-01-07-02-02-02-08
dataset\Actor_08\03-01-08-01-01-01-08.wav,7,dataset\Actor_08\03-01-08-01-01-01-08
dataset\Actor_08\03-01-08-01-01-02-08.wav,7,dataset\Actor_08\03-01-08-01-01-02-08
dataset\Actor_08\03-01-08-01-02-01-08.wav,7,dataset\Actor_08\03-01-08-01-02-01-08
dataset\Actor_08\03-01-08-01-02-02-08.wav,7,dataset\Actor_08\03-01-08-01-02-02-08
dataset\Actor_08\03-01-08-02-01-01-08.wav,7,dataset\Actor_08\03-01-08-02-01-01-08
dataset\Actor_08\03-01-08-02-01-02-08.wav,7,dataset\Actor_08\03-01-08-02-01-02-08
dataset\Actor_08\03-01-08-02-02-01-08.wav,7,dataset\Actor_08\03-01-08-02-02-01-08
dataset\Actor_08\03-01-08-02-02-02-08.wav,7,dataset\Actor_08\03-01-08-02-02-02-08
dataset\Actor_09\03-01-01-01-01-01-09.wav,0,dataset\Actor_09\03-01-01-01-01-01-09
dataset\Actor_09\03-01-01-01-01-02-09.wav,0,dataset\Actor_09\03-01-01-01-01-02-09
dataset\Actor_09\03-01-01-01-02-01-09.wav,0,dataset\Actor_09\03-01-01-01-02-01-09
dataset\Actor_09\03-01-01-01-02-02-09.wav,0,dataset\Actor_09\03-01-01-01-02-02-09
dataset\Actor_09\03-01-02-01-01-01-09.wav,1,dataset\Actor_09\03-01-02-01-01-01-09
dataset\Actor_09\03-01-02-01-01-02-09.wav,1,dataset\Actor_09\03-01-02-01-01-02-09
dataset\Actor_09\03-01-02-01-02-01-09.wav,1,dataset\Actor_09\03-01-02-01-02-01-09
dataset\Actor_09\03-01-02-01-02-02-09.wav,1,dataset\Actor_09\03-01-02-01-02-02-09
dataset\Actor_09\03-01-02-02-01-01-09.wav,1,dataset\Actor_09\03-01-02-02-01-01-09
dataset\Actor_09\03-01-02-02-01-02-09.wav,1,dataset\Actor_09\03-01-02-02-01-02-09
dataset\Actor_09\03-01-02-02-02-01-09.wav,1,dataset\Actor_09\03-01-02-02-02-01-09
dataset\Actor_09\03-01-02-02-02-02-09.wav,1,dataset\Actor_09\03-01-02-02-02-02-09
dataset\Actor_09\03-01-03-01-01-01-09.wav,2,dataset\Actor_09\03-01-03-01-01-01-09
dataset\Actor_09\03-01-03-01-01-02-09.wav,2,dataset\Actor_09\03-01-03-01-01-02-09
dataset\Actor_09\03-01-03-01-02-01-09.wav,2,dataset\Actor_09\03-01-03-01-02-01-09
dataset\Actor_09\03-01-03-01-02-02-09.wav,2,dataset\Actor_09\03-01-03-01-02-02-09
dataset\Actor_09\03-01-03-02-01-01-09.wav,2,dataset\Actor_09\03-01-03-02-01-01-09
dataset\Actor_09\03-01-03-02-01-02-09.wav,2,dataset\Actor_09\03-01-03-02-01-02-09
dataset\Actor_09\03-01-03-02-02-01-09.wav,2,dataset\Actor_09\03-01-03-02-02-01-09
dataset\Actor_09\03-01-03-02-02-02-09.wav,2,dataset\Actor_09\03-01-03-02-02-02-09
dataset\Actor_09\03-01-04-01-01-01-09.wav,3,dataset\Actor_09\03-01-04-01-01-01-09
dataset\Actor_09\03-01-04-01-01-02-09.wav,3,dataset\Actor_09\03-01-04-01-01-02-09
dataset\Actor_09\03-01-04-01-02-01-09.wav,3,dataset\Actor_09\03-01-04-01-02-01-09
dataset\Actor_09\03-01-04-01-02-02-09.wav,3,dataset\Actor_09\03-01-04-01-02-02-09
dataset\Actor_09\03-01-04-02-01-01-09.wav,3,dataset\Actor_09\03-01-04-02-01-01-09
dataset\Actor_09\03-01-04-02-01-02-09.wav,3,dataset\Actor_09\03-01-04-02-01-02-09
dataset\Actor_09\03-01-04-02-02-01-09.wav,3,dataset\Actor_09\03-01-04-02-02-01-09
dataset\Actor_09\03-01-04-02-02-02-09.wav,3,dataset\Actor_09\03-01-04-02-02-02-09
dataset\Actor_09\03-01-05-01-01-01-09.wav,4,dataset\Actor_09\03-01-05-01-01-01-09
dataset\Actor_09\03-01-05-01-01-02-09.wav,4,dataset\Actor_09\03-01-05-01-01-02-09
dataset\Actor_09\03-01-05-01-02-01-09.wav,4,dataset\Actor_09\03-01-05-01-02-01-09
dataset\Actor_09\03-01-05-01-02-02-09.wav,4,dataset\Actor_09\03-01-05-01-02-02-09
dataset\Actor_09\03-01-05-02-01-01-09.wav,4,dataset\Actor_09\03-01-05-02-01-01-09
dataset\Actor_09\03-01-05-02-01-02-09.wav,4,dataset\Actor_09\03-01-05-02-01-02-09
dataset\Actor_09\03-01-05-02-02-01-09.wav,4,dataset\Actor_09\03-01-05-02-02-01-09
dataset\Actor_09\03-01-05-02-02-02-09.wav,4,dataset\Actor_09\03-01-05-02-02-02-09
dataset\Actor_09\03-01-06-01-01-01-09.wav,5,dataset\Actor_09\03-01-06-01-01-01-09
dataset\Actor_09\03-01-06-01-01-02-09.wav,5,dataset\Actor_09\03-01-06-01-01-02-09
dataset\Actor_09\03-01-06-01-02-01-09.wav,5,dataset\Actor_09\03-01-06-01-02-01-09
dataset\Actor_09\03-01-06-01-02-02-09.wav,5,dataset\Actor_09\03-01-06-01-02-02-09
dataset\Actor_09\03-01-06-02-01-01-09.wav,5,dataset\Actor_09\03-01-06-02-01-01-09
dataset\Actor_09\03-01-06-02-01-02-09.wav,5,dataset\Actor_09\03-01-06-02-01-02-09
dataset\Actor_09\03-01-06-02-02-01-09.wav,5,dataset\Actor_09\03-01-06-02-02-01-09
dataset\Actor_09\03-01-06-02-02-02-09.wav,5,dataset\Actor_09\03-01-06-02-02-02-09
dataset\Actor_09\03-01-07-01-01-01-09.wav,6,dataset\Actor_09\03-01-07-01-01-01-09
dataset\Actor_09\03-01-07-01-01-02-09.wav,6,dataset\Actor_09\03-01-07-01-01-02-09
dataset\Actor_09\03-01-07-01-02-01-09.wav,6,dataset\Actor_09\03-01-07-01-02-01-09
dataset\Actor_09\03-01-07-01-02-02-09.wav,6,dataset\Actor_09\03-01-07-01-02-02-09
dataset\Actor_09\03-01-07-02-01-01-09.wav,6,dataset\Actor_09\03-01-07-02-01-01-09
dataset\Actor_09\03-01-07-02-01-02-09.wav,6,dataset\Actor_09\03-01-07-02-01-02-09
dataset\Actor_09\03-01-07-02-02-01-09.wav,6,dataset\Actor_09\03-01-07-02-02-01-09
dataset\Actor_09\03-01-07-02-02-02-09.wav,6,dataset\Actor_09\03-01-07-02-02-02-09
dataset\Actor_09\03-01-08-01-01-01-09.wav,7,dataset\Actor_09\03-01-08-01-01-01-09
dataset\Actor_09\03-01-08-01-01-02-09.wav,7,dataset\Actor_09\03-01-08-01-01-02-09
dataset\Actor_09\03-01-08-01-02-01-09.wav,7,dataset\Actor_09\03-01-08-01-02-01-09
dataset\Actor_09\03-01-08-01-02-02-09.wav,7,dataset\Actor_09\03-01-08-01-02-02-09
dataset\Actor_09\03-01-08-02-01-01-09.wav,7,dataset\Actor_09\03-01-08-02-01-01-09
